idx,value
1728,6849
1729,470
1730,348
1731,5093
1732,9197
1733,2317
1734,1253
1735,5553
1736,9857
1737,586
1738,1508
1739,9857
1740,4809
1741,2919
1742,1838
1743,6358
1744,9956
1745,1096
1746,803
1747,207
1748,6502
1749,867
1750,9635
1751,1868
1752,1866
1753,2498
1754,6784
1755,2037
1756,8364
1757,711
1758,6709
1759,6603
1760,4774
1761,6207
1762,5959
1763,9103
1764,8393
1765,219
1766,12
1767,6003
1768,4750
1769,699
1770,5610
1771,8238
1772,2221
1773,267
1774,2512
1775,7300
1776,1038
1777,3266
1778,8331
1779,4196
1780,2415
1781,1416
1782,2674
1783,6195
1784,8805
1785,1593
1786,4738
1787,6458
1788,9318
1789,5832
1790,1633
1791,9772
1792,5319
1793,8165
1794,1741
1795,7803
1796,6849
1797,7137
1798,7477
1799,4747
1800,4281
1801,1106
1802,7899
1803,2070
1804,1536
1805,7138
1806,3384
1807,4113
1808,5112
1809,173
1810,2656
1811,4319
1812,6505
1813,6635
1814,3480
1815,1893
1816,1634
1817,2394
1818,7125
1819,8926
1820,7636
1821,8192
1822,246
1823,6896
1824,4011
1825,9647
1826,4277
1827,9631
1828,6814
1829,4522
1830,7498
1831,5664
1832,3930
1833,791
1834,2385
1835,9217
1836,6282
1837,1142
1838,7053
1839,4423
1840,7498
1841,209
1842,3405
1843,9895
1844,9003
1845,2947
1846,2669
1847,217
1848,9241
1849,9822
1850,7376
1851,106
1852,1212
1853,7832
1854,9997
1855,9361
1856,7036
1857,3062
1858,6232
1859,2020
1860,2040
1861,4844
1862,850
1863,156
1864,9833
1865,611
1866,6387
1867,1447
1868,1490
1869,3676
1870,5815
1871,2300
1872,4171
1873,8101
1874,743
1875,5844
1876,1647
1877,6105
1878,3946
1879,1639
1880,1170
1881,3436
1882,6699
1883,6260
1884,6679
1885,1976
1886,8029
1887,3926
1888,160
1889,993
1890,812
1891,1843
1892,2247
1893,1600
1894,5238
1895,4998
1896,2174
1897,1598
1898,3306
1899,9520
1900,5394
1901,8863
1902,8895
1903,8266
1904,1765
1905,1521
1906,3688
1907,4382
1908,7675
1909,117
1910,3478
1911,3079
1912,4853
1913,2973
1914,2383
1915,2022
1916,2173
1917,2711
1918,2878
1919,4870
1920,2577
1921,7897
1922,9003
1923,4963
1924,8659
1925,2077
1926,5293
1927,7254
1928,7328
1929,2191
1930,1548
1931,868
1932,6032
1933,2917
1934,9676
1935,2056
1936,958
1937,4478
1938,3495
1939,8861
1940,6296
1941,14
1942,9898
1943,673
1944,4537
1945,2809
1946,9491
1947,3783
1948,4565
1949,2077
1950,8313
1951,155
1952,7525
1953,1173
1954,3404
1955,1147
1956,4004
1957,6284
1958,2575
1959,4900
1960,5720
1961,7167
1962,2836
1963,219
1964,9109
1965,2006
1966,1238
1967,8158
1968,3087
1969,2228
1970,3036
1971,4393
1972,8222
1973,6316
1974,461
1975,7005
1976,2359
1977,9191
1978,1935
1979,4606
1980,2233
1981,8675
1982,6725
1983,2492
1984,1669
1985,94
1986,1624
1987,4693
1988,4209
1989,3556
1990,8340
1991,664
1992,1198
1993,7013
1994,503
1995,2365
1996,137
1997,4395
1998,6358
1999,9204
2000,4607
2001,8058
2002,7424
2003,2763
2004,5669
2005,1640
2006,2119
2007,2179
2008,1111
2009,8543
2010,1404
2011,2085
2012,9519
2013,9361
2014,2970
2015,2737
2016,5720
2017,8572
2018,4582
2019,1032
2020,5011
2021,8718
2022,773
2023,8187
2024,7194
2025,4090
2026,7359
2027,466
2028,596
2029,1067
2030,9202
2031,2578
2032,4328
2033,6505
2034,3386
2035,3049
2036,6821
2037,1322
2038,1520
2039,1676
2040,7633
2041,1931
2042,2897
2043,9411
2044,5040
2045,2015
2046,8832
2047,9266
2048,9352
2049,7926
2050,6510
2051,8428
2052,2578
2053,386
2054,9449
2055,5859
2056,2260
2057,8166
2058,5059
2059,3283
2060,701
2061,4032
2062,3637
2063,2112
2064,6176
2065,1208
2066,5427
2067,4396
2068,1365
2069,1721
2070,2241
2071,5726
2072,2188
2073,5056
2074,1958
2075,2608
2076,612
2077,1075
2078,256
2079,4135
2080,3515
2081,4117
2082,2185
2083,2440
2084,7350
2085,8199
2086,6408
2087,5753
2088,2835
2089,880
2090,8571
2091,9638
2092,2173
2093,1855
2094,3220
2095,854
2096,1968
2097,448
2098,1361
2099,4317
2100,494
2101,5758
2102,2017
2103,9314
2104,1858
2105,3801
2106,7443
2107,8836
2108,5090
2109,936
2110,2881
2111,1384
2112,5354
2113,512
2114,2462
2115,6998
2116,1271
2117,2821
2118,619
2119,1926
2120,4945
2121,9584
2122,640
2123,5653
2124,2700
2125,8595
2126,8441
2127,1068
2128,336
2129,9913
2130,6782
2131,386
2132,1368
2133,9073
2134,1048
2135,2801
2136,7145
2137,3148
2138,8753
2139,4247
2140,3300
2141,852
2142,2044
2143,1502
2144,6061
2145,7888
2146,5973
2147,6093
2148,6716
2149,405
2150,745
2151,7648
2152,5268
2153,5200
2154,89
2155,4118
2156,7010
2157,2097
2158,1179
2159,8698
2160,6104
2161,2698
2162,8898
2163,1317
2164,2651
2165,6633
2166,8159
2167,4065
2168,8138
2169,8257
2170,4135
2171,1665
2172,1568
2173,4496
2174,4471
2175,1423
2176,7484
2177,1660
2178,7430
2179,4853
2180,8638
2181,9199
2182,4074
2183,2641
2184,69
2185,1589
2186,6286
2187,2355
2188,263
2189,1236
2190,8546
2191,7208
2192,8144
2193,3771
2194,4387
2195,7580
2196,4511
2197,1662
2198,173
2199,7436
2200,45
2201,1697
2202,4078
2203,8442
2204,2191
2205,3171
2206,6588
2207,68
2208,6590
2209,9117
2210,9322
2211,167
2212,2422
2213,7402
2214,3127
2215,303
2216,731
2217,26
2218,1912
2219,515
2220,1891
2221,3138
2222,6279
2223,975
2224,5983
2225,3814
2226,7083
2227,785
2228,3083
2229,105
2230,9770
2231,6456
2232,3193
2233,676
2234,685
2235,3066
2236,8969
2237,8133
2238,4515
2239,38
2240,2701
2241,490
2242,216
2243,2825
2244,7721
2245,7007
2246,4583
2247,1556
2248,9296
2249,3652
2250,4654
2251,4349
2252,5597
2253,1491
2254,5345
2255,821
2256,1503
2257,7072
2258,7522
2259,5371
2260,8777
2261,5538
2262,4863
2263,1119
2264,3032
2265,7041
2266,8300
2267,8553
2268,7206
2269,4432
2270,8531
2271,1451
2272,255
2273,7884
2274,6457
2275,916
2276,162
2277,6566
2278,2050
2279,999
2280,4618
2281,254
2282,9352
2283,7979
2284,5518
2285,5472
2286,872
2287,7860
2288,1702
2289,740
2290,622
2291,5842
2292,7967
2293,5952
2294,291
2295,7864
2296,7360
2297,7281
2298,5651
2299,1824
2300,942
2301,906
2302,3076
2303,2572
2304,1581
2305,8043
2306,3235
2307,8128
2308,9640
2309,118
2310,8833
2311,9679
2312,6210
2313,558
2314,7550
2315,2820
2316,2830
2317,5281
2318,2149
2319,8578
2320,8701
2321,3880
2322,9081
2323,5069
2324,5766
2325,8668
2326,5054
2327,7883
2328,1866
2329,5291
2330,939
2331,1557
2332,184
2333,1883
2334,590
2335,3650
2336,8590
2337,7886
2338,752
2339,982
2340,2018
2341,2727
2342,9627
2343,630
2344,3168
2345,4396
2346,2409
2347,3120
2348,4677
2349,4909
2350,8159
2351,4217
2352,9739
2353,1268
2354,6138
2355,3222
2356,1557
2357,2029
2358,2312
2359,6047
2360,7358
2361,5144
2362,3979
2363,337
2364,4749
2365,5484
2366,9369
2367,6916
2368,1084
2369,8974
2370,8056
2371,1596
2372,1897
2373,3250
2374,1592
2375,8867
2376,2476
2377,9010
2378,4865
2379,8727
2380,2474
2381,6605
2382,7582
2383,5232
2384,4410
2385,8481
2386,8346
2387,1604
2388,694
2389,2636
2390,3226
2391,6446
2392,4228
2393,2783
2394,5131
2395,5277
2396,2117
2397,3620
2398,7406
2399,8281
2400,1213
2401,1970
2402,1969
2403,2156
2404,8149
2405,1567
2406,1585
2407,4782
2408,6238
2409,1813
2410,1932
2411,5089
2412,8071
2413,9176
2414,3259
2415,5758
2416,192
2417,9575
2418,5567
2419,6047
2420,2799
2421,8112
2422,2044
2423,5151
2424,755
2425,6025
2426,9764
2427,7391
2428,6808
2429,6460
2430,7925
2431,5643
2432,6251
2433,6019
2434,9861
2435,7676
2436,8382
2437,277
2438,5084
2439,1823
2440,1677
2441,2095
2442,8404
2443,486
2444,354
2445,4151
2446,4957
2447,4685
2448,9686
2449,7709
2450,8212
2451,3520
2452,7929
2453,2642
2454,3780
2455,9146
2456,5877
2457,8397
2458,4861
2459,2225
2460,9310
2461,2428
2462,4
2463,3345
2464,4124
2465,6600
2466,7948
2467,1542
2468,3403
2469,6845
2470,35
2471,4350
2472,5602
2473,3784
2474,2384
2475,494
2476,9716
2477,9617
2478,9372
2479,1812
2480,5076
2481,6219
2482,9998
2483,8285
2484,5948
2485,362
2486,2076
2487,168
2488,9808
2489,9765
2490,5182
2491,8154
2492,4382
2493,3739
2494,5189
2495,4947
2496,9577
2497,9370
2498,7452
2499,9969
2500,3830
2501,5918
2502,1310
2503,5939
2504,5478
2505,984
2506,824
2507,9057
2508,9749
2509,4687
2510,5664
2511,4459
2512,9202
2513,3083
2514,5191
2515,5743
2516,2688
2517,7503
2518,7499
2519,9167
2520,1725
2521,2934
2522,8800
2523,7458
2524,9985
2525,6402
2526,4719
2527,457
2528,5241
2529,1857
2530,8447
2531,3700
2532,709
2533,4241
2534,708
2535,9383
2536,1118
2537,2437
2538,149
2539,8488
2540,8316
2541,3961
2542,1618
2543,858
2544,4487
2545,8146
2546,4134
2547,5822
2548,9949
