idx,value
514,6027
515,3199
516,7072
517,5428
518,79
519,6549
520,8418
521,45
522,1718
523,8658
524,554
525,9467
526,4461
527,7448
528,6366
529,8680
530,8790
531,4935
532,6721
533,4126
534,8039
535,4447
536,9285
537,6248
538,1404
539,4434
540,7565
541,5383
542,2740
543,1117
544,695
545,3751
546,8458
547,1352
548,3162
549,354
550,6706
551,9484
552,3485
553,9042
554,1320
555,2517
556,7656
557,588
558,9491
559,2280
560,815
561,9627
562,1407
563,1686
564,1260
565,6075
566,1579
567,2689
568,7515
569,4648
570,8880
571,4111
572,2109
573,1190
574,7780
575,4797
576,1957
577,4178
578,1806
579,726
580,2615
581,8584
582,3242
583,3220
584,2866
585,7702
586,6879
587,3670
588,5675
589,8865
590,5040
591,1746
592,1084
593,4999
594,1248
595,7597
596,1357
597,9909
598,5305
599,9465
600,2882
601,8346
602,350
603,2766
604,5764
605,4731
606,6543
607,2061
608,7141
609,8824
610,1773
611,5168
612,4846
613,4527
614,191
615,6134
616,6859
617,7792
618,4053
619,8878
620,4218
621,897
622,5659
623,7617
624,8991
625,306
626,6576
627,8837
628,6700
629,8147
630,6007
631,895
632,4143
633,949
634,413
635,329
636,2028
637,5407
638,717
639,4340
640,2909
641,8658
642,1952
643,399
644,8119
645,9887
646,2329
647,7625
648,5455
649,295
650,5312
651,2308
652,8973
653,7187
654,1869
655,8219
656,3280
657,9206
658,8008
659,677
660,3058
661,7215
662,910
663,4122
664,2524
665,3587
666,487
667,741
668,7709
669,3754
670,7957
671,1323
672,2855
673,5561
674,9983
675,2315
676,8475
677,1968
678,3167
679,8118
680,8343
681,2645
682,6553
683,8305
684,7869
685,1
686,3998
687,137
688,5157
689,105
690,4048
691,4102
692,6741
693,8064
694,9814
695,5619
696,7873
697,2763
698,2642
699,3213
700,158
701,4837
702,4657
703,3721
704,7499
705,1700
706,9698
707,8683
708,9729
709,6443
710,2187
711,9061
712,3834
713,8721
714,488
715,3085
716,449
717,2738
718,38
719,3746
720,1688
721,629
722,5551
723,1968
724,144
725,2782
726,7415
727,4577
728,5268
729,2501
730,8534
731,966
732,5575
733,4854
734,1479
735,8807
736,4287
737,154
738,4513
739,4680
740,7314
741,6278
742,3139
743,157
744,5472
745,9923
746,3253
747,271
748,1265
749,8862
750,2252
751,2143
752,705
753,4848
754,1263
755,1770
756,664
757,3521
758,8216
759,3981
760,6719
761,505
762,477
763,795
764,2400
765,71
766,5056
767,9341
768,7597
769,453
770,195
771,2889
772,4436
773,43
774,5744
775,439
776,962
777,5795
778,7800
779,895
780,949
781,205
782,7178
783,519
784,8662
785,516
786,9510
787,5644
788,7319
789,2497
790,2691
791,7838
792,2857
793,3695
794,7598
795,2434
796,690
797,9582
798,3524
799,9106
800,8732
801,6876
802,5937
803,535
804,2081
805,1904
806,1226
807,1658
808,2166
809,633
810,4968
811,5095
812,678
813,3127
814,4550
815,4019
816,8945
817,136
818,3741
819,8671
820,4132
821,3062
822,2814
823,1181
824,2315
825,3743
826,2448
827,259
828,5508
829,8085
830,3754
831,2911
832,8693
833,150
834,4979
835,2249
836,81
837,3327
838,2312
839,3823
840,8951
841,2413
842,718
843,8716
844,7707
845,660
846,8377
847,9882
848,4633
849,5428
850,828
851,2267
852,8440
853,3096
854,9298
855,7298
856,2347
857,465
858,4396
859,7751
860,766
861,339
862,4124
863,2123
864,2639
865,4685
866,1217
867,4536
868,1578
869,9679
870,4932
871,1805
872,1498
873,3863
874,6130
875,6713
876,4301
877,2061
878,5867
879,5301
880,8503
881,9024
882,1691
883,3559
884,889
885,8848
886,1591
887,3268
888,2675
889,1197
890,698
891,4102
892,2616
893,9471
894,6208
895,3598
896,5426
897,2408
898,3667
899,4076
900,1958
901,5320
902,4820
903,4893
904,3529
905,1391
906,4636
907,4212
908,1570
909,8792
910,4035
911,6796
912,4722
913,1076
914,5138
915,8780
916,8209
917,2164
918,7876
919,9964
920,9947
921,4187
922,6498
923,375
924,1595
925,5907
926,1391
927,5218
928,8839
929,3391
930,928
931,4956
932,5452
933,4049
934,913
935,4470
936,7387
937,622
938,4788
939,5445
940,8404
941,8542
942,331
943,9142
944,2690
945,5416
946,7864
947,8801
948,2136
949,4957
950,3379
951,977
952,4970
953,2436
954,6523
955,2275
956,478
957,1206
958,4257
959,5885
960,6052
961,2458
962,2258
963,369
964,2373
965,8660
966,883
967,7409
968,2344
969,3626
970,5793
971,357
972,7003
973,2904
974,6473
975,8140
976,7663
977,2324
978,6150
979,207
980,7716
981,1972
982,986
983,9228
984,8248
985,2622
986,3391
987,2913
988,890
989,1456
990,8125
991,5527
992,5476
993,6417
994,2031
995,3682
996,808
997,5848
998,1137
999,7142
1000,7369
1001,7228
1002,909
1003,7996
1004,5645
1005,6300
1006,2918
1007,5077
1008,130
1009,4064
1010,9700
1011,3150
1012,8847
1013,783
1014,6162
1015,3124
1016,4445
1017,3410
1018,2068
1019,42
1020,2230
1021,3881
1022,589
1023,633
1024,2444
1025,221
1026,8672
1027,5672
1028,6621
1029,2373
1030,7893
1031,2588
1032,5589
1033,1933
1034,6814
1035,4817
1036,388
1037,3220
1038,1626
1039,3338
1040,274
1041,2116
1042,9498
1043,725
1044,1665
1045,104
1046,2035
1047,2098
1048,7922
1049,7145
1050,2643
1051,1590
1052,9978
1053,3001
1054,5207
1055,411
1056,918
1057,3572
1058,9564
1059,8986
1060,7292
1061,5059
1062,5029
1063,924
1064,5364
1065,4691
1066,9773
1067,1917
1068,600
1069,982
1070,7757
1071,9026
1072,4136
1073,1641
1074,5488
1075,6204
1076,6688
1077,405
1078,1540
1079,2142
1080,2734
1081,921
1082,5860
1083,4588
1084,7390
1085,4472
1086,7044
1087,7860
1088,89
1089,5391
1090,8909
1091,9217
1092,5310
1093,6330
1094,698
1095,1421
1096,911
1097,7208
1098,3938
1099,567
1100,6191
1101,5276
1102,6278
1103,9270
1104,8522
1105,2549
1106,1661
1107,6429
1108,3910
1109,3296
1110,815
1111,4735
1112,4329
1113,8284
1114,6511
1115,9012
1116,3803
1117,8478
1118,2668
1119,7005
1120,3309
1121,1047
1122,6025
1123,8292
1124,6474
1125,6979
1126,4556
1127,6072
1128,1677
1129,2099
1130,8580
1131,3912
1132,3155
1133,1853
1134,2591
1135,4989
1136,8866
1137,5665
1138,9898
1139,3949
1140,4939
1141,5984
1142,7498
1143,5149
1144,620
1145,6457
1146,43
1147,3943
1148,9096
1149,6340
1150,1847
1151,8429
1152,859
1153,2354
1154,5353
1155,1084
1156,2665
1157,2324
1158,2227
1159,7892
1160,1270
1161,9499
1162,2556
1163,5271
1164,5259
1165,6528
1166,3598
1167,8128
1168,7528
1169,9334
1170,9967
1171,5959
1172,9157
1173,204
1174,7966
1175,4146
1176,3678
1177,7415
1178,9793
1179,8637
1180,926
1181,3904
1182,1389
1183,2669
1184,5482
1185,5882
1186,6453
1187,4337
1188,3537
1189,1590
1190,3606
1191,922
1192,227
1193,7690
1194,5379
1195,7069
1196,2352
1197,6255
1198,3244
1199,8887
1200,9330
1201,42
1202,1220
1203,4289
1204,9262
1205,6062
1206,99
1207,1811
1208,2503
1209,6816
1210,5913
1211,9757
1212,1331
1213,923
1214,4069
1215,9588
1216,8546
1217,1877
1218,4005
1219,4970
1220,2060
1221,2994
1222,4558
1223,2994
1224,8779
1225,2471
1226,6143
1227,1906
1228,4825
1229,8049
1230,8673
1231,1257
1232,3258
1233,4567
1234,3665
1235,2643
1236,8493
1237,9261
1238,3281
1239,955
1240,3023
1241,2299
1242,1979
1243,5840
1244,1825
1245,4446
1246,1400
1247,7307
1248,3884
1249,7037
1250,577
1251,4544
1252,7282
1253,4190
1254,2452
1255,2963
1256,1318
1257,554
1258,4600
1259,2557
1260,3614
1261,6222
1262,5764
1263,255
1264,2456
1265,5060
1266,6893
1267,7670
1268,3403
1269,8337
1270,2863
1271,3712
1272,863
1273,5184
1274,8383
1275,5598
1276,0
1277,7119
1278,9166
1279,4970
1280,9487
1281,41
1282,2784
1283,6490
1284,3257
1285,7364
1286,621
1287,5174
1288,1932
1289,6171
1290,88
1291,8135
1292,5736
1293,1758
1294,1903
1295,9152
1296,2530
1297,1192
1298,8386
1299,658
1300,6623
1301,9122
1302,2935
1303,7706
1304,8574
1305,4311
1306,3404
1307,6845
1308,9526
1309,8888
1310,9119
1311,2744
1312,5811
1313,1552
1314,3435
1315,7185
1316,123
1317,7530
1318,2212
1319,3298
1320,1638
1321,1698
1322,9829
1323,695
1324,8749
1325,4633
1326,5976
1327,2245
1328,6018
1329,1853
1330,5206
1331,1998
1332,5793
1333,8584
1334,1855
1335,1586
1336,5637
1337,6664
1338,444
1339,344
1340,1853
1341,3599
1342,8979
1343,1821
1344,4704
1345,380
1346,7690
1347,9340
1348,4096
1349,5306
1350,5264
1351,3728
1352,2843
1353,4263
1354,3401
1355,6934
1356,7991
1357,8727
1358,2840
1359,7622
1360,6847
1361,6842
1362,5074
1363,5026
1364,4633
1365,3756
1366,6720
1367,2256
1368,2923
1369,3979
1370,789
1371,1493
1372,4509
1373,2398
1374,6273
1375,4419
1376,7711
1377,2852
1378,7525
1379,1380
1380,9166
1381,6907
1382,7624
1383,2183
1384,5956
1385,210
1386,2730
1387,8187
1388,4878
1389,5217
1390,1623
1391,1626
1392,4178
1393,7943
1394,8062
1395,488
1396,176
1397,4500
1398,7826
1399,8715
1400,9304
1401,4440
1402,2544
1403,7565
1404,28
1405,6492
1406,8962
1407,3775
1408,6072
1409,1744
1410,8340
1411,3601
1412,7103
1413,8612
1414,8645
1415,4336
1416,7
1417,9563
1418,3169
1419,3199
1420,6905
1421,3645
1422,7420
1423,7161
1424,5794
1425,1692
1426,6593
1427,8229
1428,2765
1429,3513
1430,2508
1431,7147
1432,2276
1433,5448
1434,1701
1435,6007
1436,5332
1437,8225
1438,2046
1439,1388
1440,2417
1441,3512
1442,7886
1443,938
1444,1290
1445,2303
1446,8111
1447,5186
1448,959
1449,1563
1450,6885
1451,8121
1452,9344
1453,3620
1454,6833
1455,7084
1456,4711
1457,1
1458,3748
1459,5508
1460,4984
1461,1859
1462,9608
1463,5834
1464,9032
1465,849
1466,7675
1467,8908
1468,4044
1469,5
1470,957
1471,5312
1472,9076
1473,2132
1474,9037
1475,8504
1476,120
1477,9923
1478,78
1479,758
1480,1
1481,200
1482,1168
1483,8210
1484,5243
1485,351
1486,5196
1487,6347
1488,5337
1489,7838
1490,2192
1491,2523
1492,3802
1493,667
1494,5628
1495,3006
1496,6459
1497,3708
1498,8396
1499,2995
1500,6941
1501,7072
1502,935
1503,9091
1504,8072
1505,9724
1506,4247
1507,7746
1508,832
1509,1784
1510,5642
1511,5332
1512,6951
1513,379
1514,1192
1515,1666
1516,9267
1517,6340
1518,9350
1519,2621
1520,1777
1521,5547
1522,2475
1523,8578
1524,3962
1525,1127
1526,2417
1527,1759
1528,2837
1529,9074
1530,750
1531,2405
1532,7038
1533,7498
1534,7651
1535,62
1536,8357
1537,3160
1538,6629
1539,8593
1540,2906
1541,5494
1542,794
1543,4211
1544,4088
1545,8989
1546,7254
1547,8560
1548,1087
1549,7997
1550,2103
1551,139
1552,5062
1553,992
1554,4733
1555,7618
1556,752
1557,2801
1558,9487
1559,9606
1560,8911
1561,2905
1562,8442
1563,8681
1564,663
1565,4955
1566,6587
1567,9353
1568,276
1569,8529
1570,1646
1571,76
1572,206
1573,9797
1574,4104
1575,3724
1576,7852
1577,2132
1578,2002
1579,9141
1580,6455
1581,9024
1582,7767
1583,4156
1584,3153
1585,8486
1586,6992
1587,6531
1588,5541
1589,5312
1590,621
1591,1690
1592,2352
1593,8683
1594,3064
1595,5240
1596,2992
1597,3179
1598,3653
1599,8043
1600,2172
1601,2829
1602,2652
1603,5868
1604,6069
1605,733
1606,7338
1607,1222
1608,1612
1609,9594
1610,436
1611,5528
1612,1668
1613,3191
1614,4925
1615,5417
1616,3704
1617,6019
1618,5163
1619,1308
1620,4704
1621,6651
1622,8341
1623,340
1624,2224
1625,798
1626,8559
1627,5674
1628,1442
1629,4274
1630,9034
1631,2076
1632,5478
1633,3349
1634,2581
1635,9816
1636,8214
1637,9942
1638,3768
1639,2314
1640,1199
1641,5909
1642,8211
1643,7250
1644,6333
1645,2633
1646,2595
1647,1226
1648,5765
1649,3569
1650,7509
1651,8118
1652,3465
1653,4876
1654,6669
1655,4444
1656,2824
1657,8396
1658,6761
1659,5446
1660,7812
1661,408
1662,1649
1663,118
1664,9624
1665,5522
1666,9490
1667,7641
1668,9370
1669,1897
1670,5404
1671,1935
1672,1069
1673,2063
1674,569
1675,1243
1676,602
1677,5085
1678,9599
1679,4374
1680,848
1681,3094
1682,1879
1683,7768
1684,7593
1685,8106
1686,1134
1687,9449
1688,2607
1689,1532
1690,1852
1691,197
1692,607
1693,6581
1694,1924
1695,1855
1696,8204
1697,6762
1698,2091
1699,5239
1700,2807
1701,6668
1702,2989
1703,510
1704,3678
1705,2719
1706,3404
1707,9082
1708,7939
1709,8349
1710,5194
1711,4213
1712,7391
1713,236
1714,6777
1715,5707
1716,3399
1717,2829
1718,7696
1719,756
1720,4189
1721,5014
1722,369
1723,4670
1724,8249
1725,3394
1726,6249
1727,767
1728,1738
1729,6471
1730,5912
1731,3145
1732,647
1733,4392
1734,4306
1735,3951
1736,7339
1737,7293
1738,9429
1739,4215
1740,2353
1741,288
1742,2908
1743,8353
1744,5228
1745,9849
1746,5826
1747,7558
1748,507
1749,1133
1750,2123
1751,3092
1752,9882
1753,97
1754,9504
1755,2090
1756,3100
1757,4277
1758,2521
1759,1359
1760,7672
1761,4959
1762,7137
1763,3768
1764,2786
1765,806
1766,4804
1767,7497
1768,2827
1769,1649
1770,2012
1771,3035
1772,3931
1773,7134
1774,540
1775,2655
1776,9422
1777,3239
1778,5004
1779,8050
1780,1853
1781,9634
1782,6151
1783,9442
1784,1695
1785,7255
1786,6033
1787,6480
1788,7440
1789,5496
1790,140
1791,9158
1792,384
1793,7292
1794,4301
1795,9691
1796,2430
1797,4476
1798,9739
1799,4645
1800,615
1801,8099
1802,6872
1803,6574
1804,538
1805,7951
1806,6324
1807,2314
1808,6430
1809,6461
1810,2637
1811,4855
1812,3686
1813,8852
1814,251
1815,1046
1816,260
1817,3407
1818,7387
1819,7577
1820,251
1821,6145
1822,4474
1823,2414
1824,1177
1825,2213
1826,8293
1827,8139
1828,3333
1829,9572
1830,7567
1831,9914
1832,5334
1833,939
1834,4851
1835,7735
1836,3349
1837,1867
1838,2762
1839,5239
1840,2403
1841,9250
1842,7710
1843,7516
1844,7261
1845,1067
1846,3632
1847,2935
1848,4207
1849,4689
1850,5048
1851,9757
1852,2135
1853,922
1854,5163
1855,4236
1856,1052
1857,5986
1858,657
1859,3743
1860,2559
1861,7557
1862,1015
1863,6081
1864,8544
1865,8145
1866,9139
1867,6831
1868,6852
1869,9146
1870,1095
1871,369
1872,421
1873,7792
1874,8791
1875,218
1876,2683
1877,5231
1878,2542
1879,1165
1880,3562
1881,6454
1882,9454
1883,2035
1884,4235
1885,7354
1886,5046
1887,458
1888,5168
1889,251
1890,2521
1891,5776
1892,3250
1893,1030
1894,1549
1895,2481
1896,8733
1897,9677
1898,3585
1899,1581
1900,1615
1901,4581
1902,6835
1903,3198
1904,493
1905,3022
1906,2336
1907,7320
1908,3366
1909,4824
1910,893
1911,2817
1912,8044
1913,500
1914,2326
1915,5299
1916,8240
1917,5800
1918,6773
1919,5168
1920,8381
1921,4168
1922,133
1923,918
1924,792
1925,2657
1926,6599
1927,3939
1928,4086
1929,4711
1930,1621
1931,4346
1932,447
1933,1330
1934,8693
1935,7478
1936,2322
1937,9556
1938,4385
1939,7823
1940,504
1941,8926
1942,9636
1943,5995
1944,8765
1945,612
1946,6039
1947,6151
1948,9149
1949,6686
1950,654
1951,1782
1952,9707
1953,3345
1954,396
1955,4952
1956,4952
1957,2397
1958,7870
1959,9070
1960,9714
1961,6103
1962,1798
1963,7662
1964,5003
1965,5386
1966,9655
1967,7987
1968,4236
1969,1226
1970,4401
1971,2598
1972,5833
1973,6682
1974,1229
1975,9826
1976,9302
1977,9790
1978,859
1979,292
1980,2506
1981,1571
1982,4041
1983,9202
1984,627
1985,2606
1986,1496
1987,9375
1988,507
1989,6882
1990,5802
1991,4748
1992,2122
1993,1462
1994,7790
1995,3168
1996,251
1997,5574
1998,5903
1999,4986
