idx,value
427,4506
428,2584
429,8960
430,9085
431,2377
432,5486
433,1630
434,4788
435,9540
436,1565
437,9367
438,8538
439,7680
440,3519
441,6282
442,3922
443,370
444,172
445,4580
446,4695
447,8683
448,9816
449,9684
450,5594
451,1317
452,8476
453,8480
454,1309
455,6703
456,2521
457,1734
458,6479
459,9414
460,3147
461,3493
462,6745
463,8181
464,2347
465,8509
466,8185
467,4605
468,8343
469,2196
470,7932
471,7560
472,86
473,7387
474,6530
475,4683
476,2182
477,3632
478,4972
479,5338
480,8633
481,549
482,3001
483,913
484,288
485,9713
486,6674
487,208
488,4230
489,5526
490,9458
491,1158
492,2144
493,5267
494,4426
495,5298
496,1139
497,8586
498,2244
499,6469
500,3910
501,2180
502,4854
503,4668
504,5546
505,4548
506,3385
507,701
508,1271
509,8090
510,5723
511,1583
512,5033
513,1753
514,2898
515,3151
516,2764
517,9338
518,2946
519,5968
520,8531
521,1138
522,7105
523,1907
524,7423
525,626
526,7448
527,3192
528,7822
529,9405
530,1900
531,8516
532,6305
533,7232
534,8671
535,7395
536,2915
537,7981
538,4801
539,5679
540,5559
541,3480
542,250
543,161
544,3441
545,9910
546,9165
547,120
548,600
549,6994
550,8325
551,968
552,522
553,7010
554,2291
555,6773
556,144
557,7049
558,2635
559,656
560,820
561,3887
562,7211
563,6001
564,1345
565,7022
566,9182
567,5158
568,6601
569,4350
570,6208
571,1514
572,6477
573,3699
574,3363
575,4841
576,744
577,853
578,5265
579,1315
580,6268
581,689
582,2515
583,9824
584,6690
585,798
586,241
587,2739
588,4780
589,9314
590,11
591,6434
592,9950
593,5238
594,583
595,9892
596,924
597,6824
598,5996
599,1164
600,709
601,2303
602,5391
603,3045
604,1537
605,2708
606,8604
607,7647
608,5222
609,4095
610,2551
611,873
612,8321
613,5727
614,6723
615,1567
616,8755
617,9374
618,6835
619,6966
620,6346
621,3332
622,6639
623,1365
624,7491
625,4812
626,2313
627,7494
628,4716
629,3044
630,1921
631,9646
632,3502
633,1400
634,8022
635,6985
636,3259
637,7297
638,1022
639,9930
640,388
641,1130
642,263
643,4801
644,318
645,8548
646,894
647,7325
648,7062
649,3291
650,2001
651,5717
652,403
653,9544
654,5552
655,1778
656,2651
657,1479
658,5049
659,9055
660,1241
661,3852
662,1269
663,7555
664,8477
665,1490
666,6588
667,1918
668,3011
669,7092
670,1632
671,5762
672,1145
673,9904
674,9993
675,2052
676,4668
677,2888
678,6476
679,6483
680,7186
681,619
682,1858
683,5433
684,8590
685,6756
686,1286
687,2256
688,8799
689,7793
690,6559
691,9462
692,1257
693,1318
694,2623
695,3940
696,7752
697,7795
698,9771
699,2139
700,2706
701,84
702,8492
703,3008
704,2093
705,7575
706,149
707,682
708,7090
709,851
710,885
711,6681
712,3328
713,4807
714,6575
715,9962
716,3091
717,9377
718,4345
719,3944
720,6230
721,5520
722,9731
723,5476
724,7142
725,7580
726,7768
727,568
728,5913
729,3060
730,3065
731,1049
732,2032
733,4328
734,88
735,556
736,9225
737,521
738,8098
739,1690
740,8312
741,1838
742,273
743,9350
744,7686
745,9592
746,9745
747,5023
748,6634
749,9111
750,6737
751,6241
752,7704
753,110
754,9804
755,4033
756,9047
757,2069
758,7225
759,5768
760,8936
761,9246
762,9855
763,9455
764,6755
765,714
766,9181
767,1085
768,3764
769,7101
770,2489
771,717
772,7910
773,847
774,7832
775,4179
776,8318
777,2388
778,1774
779,6512
780,8028
781,6030
782,4741
783,6804
784,7373
785,7298
786,2675
787,6708
788,437
789,5353
790,1320
791,6124
792,5259
793,6455
794,3109
795,38
796,5957
797,2961
798,35
799,2764
800,1094
801,3819
802,8162
803,9738
804,6005
805,4015
806,2721
807,7416
808,8512
809,9829
810,6494
811,2198
812,1088
813,271
814,7839
815,9849
816,6318
817,8196
818,3824
819,9717
820,8087
821,832
822,5277
823,9243
824,252
825,5081
826,9219
827,1190
828,2029
829,3157
830,2882
831,7552
832,760
833,4698
834,4005
835,1978
836,492
837,9239
838,7301
839,8028
840,5714
841,2225
842,4555
843,7257
844,4014
845,7568
846,7013
847,7847
848,851
849,1436
850,1083
851,9453
852,9317
853,9202
854,9666
855,3758
856,6211
857,6427
858,1392
859,7638
860,9604
861,7918
862,2225
863,8434
864,4768
865,7444
866,2330
867,1460
868,8115
869,5549
870,3740
871,1543
872,4302
873,7410
874,7259
875,4272
876,1711
877,9259
878,7520
879,1526
880,3138
881,9330
882,5708
883,1412
884,9223
885,2295
886,2717
887,9324
888,9590
889,1012
890,3494
891,4286
892,465
893,7764
894,5770
895,2185
896,9289
897,4512
898,5033
899,689
900,627
901,2043
902,174
903,7282
904,5579
905,4127
906,8264
907,468
908,6234
909,3974
910,5048
911,5408
912,3349
913,6174
914,5770
915,1265
916,4518
917,9239
918,6936
919,6622
920,3775
921,4110
922,8971
923,3447
924,3100
925,7743
926,5491
927,8302
928,4648
929,6502
930,1897
931,1273
932,1395
933,647
934,707
935,4517
936,7778
937,3104
938,808
939,477
940,1879
941,8715
942,5092
943,5034
944,275
945,9944
946,7230
947,2093
948,9689
949,7530
950,6329
951,4588
952,4613
953,1904
954,6392
955,2073
956,3149
957,4039
958,2101
959,2841
960,6407
961,4303
962,5059
963,2227
964,8795
965,1659
966,946
967,4615
968,1594
969,1517
970,1555
971,802
972,6255
973,3313
974,3582
975,6975
976,5172
977,600
978,1168
979,8847
980,7001
981,4728
982,872
983,1485
984,2113
985,2562
986,4980
987,8987
988,8493
989,7365
990,5048
991,8417
992,8749
993,6945
994,9007
995,9976
996,4516
997,2670
998,3540
999,4433
