idx,value
1665,2279
1666,8486
1667,1078
1668,3793
1669,4954
1670,3120
1671,6441
1672,4940
1673,1291
1674,2632
1675,6632
1676,6577
1677,3705
1678,1563
1679,1797
1680,2522
1681,960
1682,9336
1683,1845
1684,7398
1685,2700
1686,5839
1687,4904
1688,5812
1689,40
1690,5253
1691,6492
1692,4477
1693,332
1694,3293
1695,2127
1696,5879
1697,7254
1698,8676
1699,2308
1700,1719
1701,7576
1702,3564
1703,2137
1704,1990
1705,1011
1706,9324
1707,7446
1708,5320
1709,6466
1710,9573
1711,2760
1712,3481
1713,5130
1714,5624
1715,350
1716,8937
1717,7536
1718,8774
1719,1252
1720,5898
1721,6748
1722,1000
1723,2414
1724,5095
1725,3724
1726,8497
1727,3799
1728,3383
1729,5772
1730,7648
1731,6651
1732,1314
1733,4309
1734,9226
1735,3986
1736,691
1737,2675
1738,6103
1739,4703
1740,335
1741,396
1742,8140
1743,7719
1744,5461
1745,6142
1746,6585
1747,933
1748,1046
1749,3655
1750,6740
1751,957
1752,7351
1753,2891
1754,3990
1755,7631
1756,8597
1757,4466
1758,3652
1759,6223
1760,4040
1761,1376
1762,6353
1763,8371
1764,5211
1765,537
1766,2146
1767,4061
1768,8554
1769,868
1770,6338
1771,330
1772,7869
1773,1551
1774,1126
1775,505
1776,6229
1777,580
1778,7892
1779,5840
1780,7941
1781,7674
1782,1920
1783,2268
1784,1923
1785,9711
1786,4855
1787,2903
1788,5358
1789,5157
1790,3616
1791,255
1792,705
1793,6458
1794,6879
1795,4932
1796,3673
1797,1340
1798,812
1799,4018
1800,3268
1801,1789
1802,3459
1803,2224
1804,9659
1805,4612
1806,1613
1807,4536
1808,962
1809,3876
1810,2511
1811,6056
1812,2093
1813,4832
1814,7410
1815,3016
1816,3237
1817,7295
1818,9827
1819,3262
1820,1242
1821,5325
1822,5227
1823,1870
1824,3643
1825,3955
1826,1378
1827,838
1828,4149
1829,3191
1830,8463
1831,3401
1832,1625
1833,3878
1834,3732
1835,4249
1836,8465
1837,3954
1838,7432
1839,8346
1840,9475
1841,3703
1842,9012
1843,6837
1844,4230
1845,8370
1846,5522
1847,4459
1848,9557
1849,3508
1850,2434
1851,9707
1852,8675
1853,4195
1854,9007
1855,2166
1856,7758
1857,4577
1858,2066
1859,3792
1860,646
1861,2257
1862,9253
1863,4105
1864,6128
1865,9960
1866,9019
1867,7309
1868,838
1869,3649
1870,4558
1871,2825
1872,8993
1873,6580
1874,8793
1875,6639
1876,8874
1877,151
1878,552
1879,4668
1880,3789
1881,2292
1882,108
1883,1975
1884,8335
1885,7917
1886,4691
1887,4589
1888,9825
1889,5118
1890,9527
1891,1307
1892,965
1893,4403
1894,4854
1895,8683
1896,8385
1897,2330
1898,8482
1899,5508
1900,1586
1901,1929
1902,6489
1903,9515
1904,6915
1905,2339
1906,1624
1907,5422
1908,1566
1909,1735
1910,3244
1911,6834
1912,9010
1913,5370
1914,7577
1915,9610
1916,9158
1917,9574
1918,3999
1919,6012
1920,6797
1921,5682
1922,7177
1923,8559
1924,8394
1925,9652
1926,5080
1927,6504
1928,4645
1929,4900
1930,9647
1931,9989
1932,9311
1933,6723
1934,400
1935,6777
1936,9746
1937,5820
1938,1800
1939,4649
1940,8877
1941,7146
1942,3558
1943,4806
1944,2943
1945,539
1946,9633
1947,7052
1948,6641
1949,6403
1950,9563
1951,4586
1952,3033
1953,6916
1954,1264
1955,7764
1956,7244
1957,4956
1958,7268
1959,4822
1960,4100
1961,6591
1962,5644
1963,5097
1964,866
1965,7350
1966,2683
1967,6394
1968,1398
1969,3480
1970,4752
1971,4521
1972,8397
1973,9033
1974,5134
1975,2016
1976,7946
1977,6145
1978,2205
1979,8549
1980,1768
1981,8110
1982,1535
1983,4657
1984,7534
1985,12
1986,8101
1987,9874
1988,1156
1989,6963
1990,9666
1991,6013
1992,5045
1993,5170
1994,9664
1995,6680
1996,6902
1997,1131
1998,8946
1999,6968
2000,8726
2001,6783
2002,5978
2003,3974
2004,5974
2005,2507
2006,6364
2007,9783
2008,1019
2009,3843
2010,8515
2011,4316
2012,2082
2013,1326
2014,3747
2015,7383
2016,1171
2017,9474
2018,2366
2019,1808
2020,953
2021,9250
2022,5274
2023,7575
2024,5953
2025,3413
2026,7731
2027,2090
2028,6321
2029,8473
2030,1245
2031,7753
2032,2155
2033,503
2034,1037
2035,3448
2036,1249
2037,6841
2038,2089
2039,9013
2040,2107
2041,3065
2042,7388
2043,6075
2044,7847
2045,1308
2046,6479
2047,4582
2048,4993
2049,3119
2050,8805
2051,4759
2052,2324
2053,6784
2054,773
2055,2122
2056,7167
2057,5712
2058,1469
2059,1879
2060,9051
2061,552
2062,3620
2063,358
2064,7820
2065,5498
2066,9393
2067,4887
2068,4886
2069,3769
2070,6363
2071,1264
2072,4722
2073,4860
2074,481
2075,1512
2076,8657
2077,1310
2078,1995
2079,7652
2080,7456
2081,2074
2082,7760
2083,8655
2084,908
2085,9765
2086,4825
2087,4623
2088,9208
2089,8700
2090,5334
2091,9174
2092,6045
2093,7168
2094,6560
2095,8743
2096,3730
2097,3167
2098,2270
2099,666
2100,5804
2101,6421
2102,6924
2103,7681
2104,3623
2105,9747
2106,7816
2107,5356
2108,2357
2109,8751
2110,1775
2111,5881
2112,8887
2113,8011
2114,2409
2115,2160
2116,1674
2117,2554
2118,2544
2119,5166
2120,7235
2121,7856
2122,3846
2123,2001
2124,2047
2125,586
2126,6999
2127,4756
2128,8068
2129,2687
2130,9260
2131,5738
2132,9484
2133,7621
2134,6258
2135,7296
2136,4371
2137,2630
2138,3947
2139,5534
2140,5054
2141,2436
2142,3747
2143,3679
2144,7022
2145,379
2146,8758
2147,9906
2148,2310
2149,6438
2150,5488
2151,1727
2152,1049
2153,9205
2154,2661
2155,958
2156,56
2157,1693
2158,1090
2159,2596
2160,8123
2161,9312
2162,5555
2163,5487
2164,1357
2165,7119
2166,3303
2167,4261
2168,1005
2169,654
2170,1793
2171,1480
2172,9410
2173,6407
2174,2288
2175,572
2176,7006
2177,241
2178,5649
2179,6332
2180,2599
2181,6865
2182,9971
2183,1866
2184,626
2185,9314
2186,1963
2187,4310
2188,4097
2189,9378
2190,9738
2191,7121
2192,1358
2193,1613
2194,9180
2195,9569
2196,1720
2197,1597
2198,673
2199,5079
2200,6670
2201,2578
2202,2641
2203,8592
2204,809
2205,3327
2206,3756
2207,2906
2208,5855
2209,3669
2210,7521
2211,3543
2212,9509
2213,1748
2214,3216
2215,3798
2216,2277
2217,5295
2218,304
2219,128
2220,1985
2221,3919
2222,4757
2223,1
2224,2646
2225,1467
2226,5453
2227,3608
2228,3588
2229,4663
2230,8506
2231,4144
2232,9149
2233,9402
2234,9541
2235,2079
2236,1196
2237,3860
2238,961
2239,3215
2240,3529
2241,48
2242,8877
2243,3452
2244,9338
2245,3158
2246,9966
2247,5325
2248,8027
2249,5876
2250,1837
2251,2454
2252,7025
2253,2526
2254,7180
2255,8029
2256,8731
2257,2996
2258,831
2259,4731
2260,1002
2261,2387
2262,5081
2263,5430
2264,6403
2265,974
2266,9444
2267,4813
2268,3539
2269,7295
2270,5925
2271,852
2272,6322
2273,2072
2274,2591
2275,1168
2276,2171
2277,2863
2278,343
2279,9365
2280,1771
2281,9258
2282,8008
2283,1294
2284,6312
2285,2103
2286,7256
2287,1420
2288,3764
2289,4703
2290,9067
2291,1572
2292,9026
2293,6699
2294,6198
2295,3570
2296,3800
2297,7687
2298,9366
2299,9474
2300,1829
2301,9847
2302,9890
2303,5824
2304,6245
2305,2984
2306,1598
2307,542
2308,819
2309,6792
2310,7522
2311,6727
2312,4814
2313,5256
2314,8635
2315,3697
2316,735
2317,3712
2318,9984
2319,4440
2320,9306
2321,2868
2322,5047
2323,1497
2324,9283
2325,4758
2326,1337
2327,2780
2328,5811
2329,3244
2330,3619
2331,1942
2332,8315
2333,2964
2334,543
2335,4957
2336,7176
2337,2101
2338,4434
2339,5229
2340,4647
2341,7800
2342,55
2343,570
2344,3099
2345,1462
2346,3596
2347,9911
2348,6670
2349,8115
2350,5739
2351,2007
2352,1556
2353,4316
2354,957
2355,7843
2356,3350
2357,3421
2358,9194
2359,5163
2360,7085
2361,1894
2362,3187
2363,9600
2364,6268
2365,6719
2366,4787
2367,8497
2368,4867
2369,9289
2370,6931
2371,6548
2372,1282
2373,8439
2374,6782
2375,1944
2376,7211
2377,6013
2378,1141
2379,1688
2380,7052
2381,231
2382,7955
2383,4163
2384,4123
2385,6414
2386,1811
2387,986
2388,7666
2389,935
2390,4913
2391,5177
2392,9677
2393,1196
2394,8046
2395,1337
2396,2753
2397,878
2398,1512
2399,3509
2400,5248
2401,4955
2402,6057
2403,92
2404,2138
2405,5421
2406,4687
2407,8711
2408,7910
2409,8660
2410,6812
2411,2284
2412,3073
2413,7445
2414,8207
2415,3298
2416,5254
2417,5378
2418,8227
2419,1733
2420,8624
2421,2476
2422,8390
2423,5164
2424,7516
2425,9254
2426,2076
2427,2009
2428,5857
2429,7676
2430,7749
2431,7713
2432,4420
2433,51
2434,8844
2435,5725
2436,4119
2437,691
2438,5506
2439,2160
2440,5059
2441,8627
2442,4523
2443,6458
2444,4182
2445,1300
2446,7287
2447,6925
2448,7838
2449,5201
2450,6419
2451,702
2452,6407
2453,2916
2454,433
2455,9821
2456,4705
2457,7484
2458,9221
2459,7976
2460,1925
2461,7966
2462,3586
2463,1181
2464,4825
2465,1610
2466,5157
2467,3743
2468,3459
2469,9280
2470,7423
2471,5931
2472,4235
2473,3987
2474,8249
2475,9404
2476,3619
2477,7500
2478,739
2479,4907
2480,2171
2481,417
2482,2669
2483,1707
2484,2224
2485,4056
2486,3834
2487,8964
2488,9989
2489,7847
2490,6258
2491,9870
2492,8325
2493,5070
2494,4487
2495,6336
2496,1847
2497,9975
2498,458
2499,4250
2500,9107
2501,6988
2502,5070
2503,3248
2504,7349
2505,6122
2506,4798
2507,8888
2508,8416
2509,4213
2510,555
2511,7766
2512,5956
2513,1645
2514,8856
2515,4533
2516,3842
2517,7391
2518,601
2519,4761
2520,3983
2521,8382
2522,25
2523,8754
2524,6216
2525,9235
2526,3436
2527,3492
2528,2742
2529,499
2530,276
2531,7781
2532,6578
2533,1008
2534,7832
2535,759
2536,9258
2537,6963
2538,2113
2539,342
2540,8323
2541,1000
2542,9639
